plant_type,soil_pct,temperature,humidity,light
money_plant,45.51,34.2,61.5,569.17
snake_plant,82.1,34.2,61.5,569.17
cactus,73.32,34.2,61.5,569.17
money_plant,45.51,34.1,61.6,495.83
snake_plant,81.69,34.1,61.6,495.83
cactus,73.29,34.1,61.6,495.83
money_plant,45.51,34.1,61.5,528.33
snake_plant,82.03,34.1,61.5,528.33
cactus,73.29,34.1,61.5,528.33
money_plant,45.51,34.1,61.4,340.83
snake_plant,81.82,34.1,61.4,340.83
cactus,73.08,34.1,61.4,340.83
money_plant,45.51,34.1,61.6,350.0
snake_plant,82.0,34.1,61.6,350.0
cactus,73.26,34.1,61.6,350.0
money_plant,45.51,34.1,61.6,352.5
snake_plant,81.97,34.1,61.6,352.5
cactus,72.84,34.1,61.6,352.5
money_plant,44.59,34.1,61.6,326.67
snake_plant,82.1,34.1,61.6,326.67
cactus,73.08,34.1,61.6,326.67
money_plant,44.44,34.1,61.8,292.5
snake_plant,81.75,34.1,61.8,292.5
cactus,73.02,34.1,61.8,292.5
money_plant,44.59,34.1,61.8,280.0
snake_plant,81.72,34.1,61.8,280.0
cactus,72.96,34.1,61.8,280.0
money_plant,44.5,34.0,61.8,257.5
snake_plant,81.94,34.0,61.8,257.5
cactus,72.75,34.0,61.8,257.5
money_plant,44.33,33.9,61.5,247.5
snake_plant,81.6,33.9,61.5,247.5
cactus,72.78,33.9,61.5,247.5
money_plant,44.21,33.8,61.5,250.83
snake_plant,81.75,33.8,61.5,250.83
cactus,72.47,33.8,61.5,250.83
money_plant,44.06,33.7,61.2,270.0
snake_plant,81.72,33.7,61.2,270.0
cactus,72.47,33.7,61.2,270.0
money_plant,44.27,33.7,62.1,281.67
snake_plant,81.82,33.7,62.1,281.67
cactus,72.47,33.7,62.1,281.67
money_plant,44.09,33.7,62.1,275.83
snake_plant,81.66,33.7,62.1,275.83
cactus,72.32,33.7,62.1,275.83
money_plant,44.0,33.8,62.2,280.83
snake_plant,81.69,33.8,62.2,280.83
cactus,72.32,33.8,62.2,280.83
money_plant,43.61,33.8,62.1,310.83
snake_plant,81.56,33.8,62.1,310.83
cactus,72.44,33.8,62.1,310.83
money_plant,43.79,33.8,62.6,270.83
snake_plant,81.63,33.8,62.6,270.83
cactus,72.23,33.8,62.6,270.83
money_plant,43.59,33.8,62.2,239.17
snake_plant,81.53,33.8,62.2,239.17
cactus,72.38,33.8,62.2,239.17
money_plant,43.76,33.8,62.4,217.5
snake_plant,81.6,33.8,62.4,217.5
cactus,72.29,33.8,62.4,217.5
money_plant,43.47,33.8,62.2,207.5
snake_plant,81.13,33.8,62.2,207.5
cactus,72.26,33.8,62.2,207.5
money_plant,43.44,33.7,62.9,218.33
snake_plant,81.31,33.7,62.9,218.33
cactus,72.23,33.7,62.9,218.33
money_plant,43.17,33.7,62.7,230.0
snake_plant,81.56,33.7,62.7,230.0
cactus,72.05,33.7,62.7,230.0
money_plant,41.84,33.7,63.1,235.83
snake_plant,81.13,33.7,63.1,235.83
cactus,72.02,33.7,63.1,235.83
money_plant,43.05,33.7,63.1,285.0
snake_plant,81.06,33.7,63.1,285.0
cactus,72.05,33.7,63.1,285.0
money_plant,43.11,33.7,63.0,320.83
snake_plant,80.94,33.7,63.0,320.83
cactus,72.32,33.7,63.0,320.83
money_plant,42.73,33.7,63.1,325.83
snake_plant,80.69,33.7,63.1,325.83
cactus,72.14,33.7,63.1,325.83
money_plant,42.79,33.7,63.1,325.83
snake_plant,80.66,33.7,63.1,325.83
cactus,71.9,33.7,63.1,325.83
money_plant,42.49,33.7,63.0,340.83
snake_plant,80.78,33.7,63.0,340.83
cactus,71.71,33.7,63.0,340.83
money_plant,42.25,33.8,63.1,310.83
snake_plant,80.88,33.8,63.1,310.83
cactus,71.78,33.8,63.1,310.83
money_plant,42.25,33.7,62.6,335.83
snake_plant,80.59,33.7,62.6,335.83
cactus,71.65,33.7,62.6,335.83
money_plant,42.16,33.7,63.1,333.33
snake_plant,80.88,33.7,63.1,333.33
cactus,71.62,33.7,63.1,333.33
money_plant,42.16,33.7,63.4,337.5
snake_plant,80.63,33.7,63.4,337.5
cactus,71.81,33.7,63.4,337.5
money_plant,42.16,33.7,63.6,328.33
snake_plant,80.25,33.7,63.6,328.33
cactus,71.78,33.7,63.6,328.33
money_plant,42.07,33.7,63.5,270.83
snake_plant,80.28,33.7,63.5,270.83
cactus,71.62,33.7,63.5,270.83
money_plant,41.75,33.7,63.6,231.67
snake_plant,79.28,33.7,63.6,231.67
cactus,71.62,33.7,63.6,231.67
money_plant,41.69,33.7,63.6,205.83
snake_plant,80.16,33.7,63.6,205.83
cactus,71.68,33.7,63.6,205.83
money_plant,42.34,33.7,63.3,226.67
snake_plant,80.16,33.7,63.3,226.67
cactus,71.44,33.7,63.3,226.67
money_plant,41.75,33.7,63.5,241.67
snake_plant,80.13,33.7,63.5,241.67
cactus,71.5,33.7,63.5,241.67
money_plant,41.69,33.7,63.5,235.0
snake_plant,80.13,33.7,63.5,235.0
cactus,71.44,33.7,63.5,235.0
money_plant,40.21,33.7,63.4,210.83
snake_plant,80.13,33.7,63.4,210.83
cactus,71.35,33.7,63.4,210.83
money_plant,41.3,33.8,63.4,205.83
snake_plant,81.69,33.8,63.4,205.83
cactus,71.44,33.8,63.4,205.83
money_plant,41.21,33.8,63.3,211.67
snake_plant,79.41,33.8,63.3,211.67
cactus,71.35,33.8,63.3,211.67
money_plant,41.04,33.8,63.4,220.0
snake_plant,79.44,33.8,63.4,220.0
cactus,71.26,33.8,63.4,220.0
money_plant,40.86,33.8,63.3,190.0
snake_plant,79.44,33.8,63.3,190.0
cactus,71.14,33.8,63.3,190.0
money_plant,40.8,33.8,63.3,202.5
snake_plant,79.28,33.8,63.3,202.5
cactus,71.26,33.8,63.3,202.5
money_plant,40.65,33.7,63.7,201.67
snake_plant,79.37,33.7,63.7,201.67
cactus,71.08,33.7,63.7,201.67
money_plant,40.59,33.7,63.7,217.5
snake_plant,79.15,33.7,63.7,217.5
cactus,71.05,33.7,63.7,217.5
money_plant,40.56,33.7,63.9,244.17
snake_plant,79.03,33.7,63.9,244.17
cactus,71.05,33.7,63.9,244.17
money_plant,40.09,33.7,63.8,275.0
snake_plant,79.03,33.7,63.8,275.0
cactus,70.9,33.7,63.8,275.0
money_plant,40.18,33.7,63.7,299.17
snake_plant,79.41,33.7,63.7,299.17
cactus,71.08,33.7,63.7,299.17
money_plant,40.27,33.7,64.0,318.33
snake_plant,78.78,33.7,64.0,318.33
cactus,70.93,33.7,64.0,318.33
money_plant,40.09,33.6,63.9,325.83
snake_plant,78.62,33.6,63.9,325.83
cactus,71.02,33.6,63.9,325.83
money_plant,40.06,33.7,64.6,345.0
snake_plant,78.65,33.7,64.6,345.0
cactus,70.8,33.7,64.6,345.0
money_plant,39.7,33.8,63.8,351.67
snake_plant,78.59,33.8,63.8,351.67
cactus,70.8,33.8,63.8,351.67
money_plant,40.18,33.9,63.7,349.17
snake_plant,78.37,33.9,63.7,349.17
cactus,70.83,33.9,63.7,349.17
money_plant,39.85,33.9,63.7,317.5
snake_plant,78.25,33.9,63.7,317.5
cactus,71.26,33.9,63.7,317.5
money_plant,39.67,33.9,63.9,296.67
snake_plant,78.37,33.9,63.9,296.67
cactus,70.83,33.9,63.9,296.67
money_plant,39.88,33.9,63.6,326.67
snake_plant,78.31,33.9,63.6,326.67
cactus,70.68,33.9,63.6,326.67
money_plant,39.7,34.0,63.4,309.17
snake_plant,78.09,34.0,63.4,309.17
cactus,70.71,34.0,63.4,309.17
money_plant,39.47,34.0,63.6,273.33
snake_plant,78.22,34.0,63.6,273.33
cactus,71.26,34.0,63.6,273.33
money_plant,39.32,34.0,63.2,248.33
snake_plant,77.9,34.0,63.2,248.33
cactus,71.35,34.0,63.2,248.33
money_plant,39.26,34.0,63.1,268.33
snake_plant,77.68,34.0,63.1,268.33
cactus,71.2,34.0,63.1,268.33
money_plant,39.32,34.0,63.3,300.0
snake_plant,77.87,34.0,63.3,300.0
cactus,71.14,34.0,63.3,300.0
money_plant,39.26,34.1,63.4,275.83
snake_plant,77.65,34.1,63.4,275.83
cactus,71.26,34.1,63.4,275.83
money_plant,39.17,34.0,63.3,258.33
snake_plant,77.81,34.0,63.3,258.33
cactus,70.99,34.0,63.3,258.33
money_plant,38.87,34.1,63.2,251.67
snake_plant,74.96,34.1,63.2,251.67
cactus,70.96,34.1,63.2,251.67
money_plant,38.96,34.1,62.6,239.17
snake_plant,77.06,34.1,62.6,239.17
cactus,71.05,34.1,62.6,239.17
money_plant,38.81,34.1,62.9,236.67
snake_plant,76.87,34.1,62.9,236.67
cactus,71.05,34.1,62.9,236.67
money_plant,38.76,34.1,63.2,227.5
snake_plant,77.18,34.1,63.2,227.5
cactus,71.08,34.1,63.2,227.5
money_plant,38.52,34.1,63.2,240.83
snake_plant,77.0,34.1,63.2,240.83
cactus,70.74,34.1,63.2,240.83
money_plant,38.84,34.1,63.3,199.17
snake_plant,76.81,34.1,63.3,199.17
cactus,70.9,34.1,63.3,199.17
money_plant,38.58,34.1,63.3,202.5
snake_plant,76.62,34.1,63.3,202.5
cactus,70.83,34.1,63.3,202.5
money_plant,38.67,34.1,63.4,216.67
snake_plant,76.37,34.1,63.4,216.67
cactus,70.2,34.1,63.4,216.67
money_plant,38.52,34.0,63.0,225.83
snake_plant,76.15,34.0,63.0,225.83
cactus,70.71,34.0,63.0,225.83
money_plant,38.4,34.0,63.2,236.67
snake_plant,76.15,34.0,63.2,236.67
cactus,70.56,34.0,63.2,236.67
money_plant,38.49,34.0,63.1,235.83
snake_plant,76.24,34.0,63.1,235.83
cactus,70.71,34.0,63.1,235.83
money_plant,38.4,34.0,63.3,255.83
snake_plant,75.74,34.0,63.3,255.83
cactus,70.53,34.0,63.3,255.83
money_plant,38.19,34.1,62.9,285.0
snake_plant,75.59,34.1,62.9,285.0
cactus,70.65,34.1,62.9,285.0
money_plant,38.34,34.1,62.9,429.17
snake_plant,75.59,34.1,62.9,429.17
cactus,70.65,34.1,62.9,429.17
money_plant,38.28,34.2,63.2,364.17
snake_plant,75.18,34.2,63.2,364.17
cactus,70.47,34.2,63.2,364.17
money_plant,38.31,34.2,63.0,364.17
snake_plant,74.68,34.2,63.0,364.17
cactus,70.68,34.2,63.0,364.17
money_plant,38.25,34.3,62.9,384.17
snake_plant,74.55,34.3,62.9,384.17
cactus,70.47,34.3,62.9,384.17
money_plant,38.04,34.3,62.6,378.33
snake_plant,74.27,34.3,62.6,378.33
cactus,70.5,34.3,62.6,378.33
money_plant,38.04,34.3,62.3,385.0
snake_plant,74.27,34.3,62.3,385.0
cactus,70.38,34.3,62.3,385.0
money_plant,37.87,34.3,62.6,415.83
snake_plant,74.24,34.3,62.6,415.83
cactus,70.35,34.3,62.6,415.83
money_plant,37.81,34.3,62.6,394.17
snake_plant,73.93,34.3,62.6,394.17
cactus,70.47,34.3,62.6,394.17
money_plant,37.87,34.4,62.3,332.5
snake_plant,73.74,34.4,62.3,332.5
cactus,70.47,34.4,62.3,332.5
money_plant,37.93,34.3,62.0,257.5
snake_plant,73.74,34.3,62.0,257.5
cactus,70.47,34.3,62.0,257.5
money_plant,37.75,34.2,62.8,297.5
snake_plant,73.8,34.2,62.8,297.5
cactus,70.59,34.2,62.8,297.5
money_plant,37.72,34.1,63.3,297.5
snake_plant,73.55,34.1,63.3,297.5
cactus,70.38,34.1,63.3,297.5
money_plant,37.42,34.1,63.5,300.0
snake_plant,73.49,34.1,63.5,300.0
cactus,70.29,34.1,63.5,300.0
money_plant,37.75,34.1,63.6,307.5
snake_plant,73.58,34.1,63.6,307.5
cactus,70.53,34.1,63.6,307.5
money_plant,37.54,34.1,63.8,332.5
snake_plant,73.43,34.1,63.8,332.5
cactus,70.38,34.1,63.8,332.5
money_plant,37.48,34.0,64.2,289.17
snake_plant,73.46,34.0,64.2,289.17
cactus,70.41,34.0,64.2,289.17
money_plant,37.24,33.9,64.3,277.5
snake_plant,73.36,33.9,64.3,277.5
cactus,70.38,33.9,64.3,277.5
money_plant,37.42,33.9,64.3,330.0
snake_plant,72.61,33.9,64.3,330.0
cactus,70.56,33.9,64.3,330.0
money_plant,37.42,34.0,64.1,382.5
snake_plant,73.08,34.0,64.1,382.5
cactus,69.74,34.0,64.1,382.5
money_plant,37.21,34.0,64.0,399.17
snake_plant,72.99,34.0,64.0,399.17
cactus,70.38,34.0,64.0,399.17
money_plant,37.39,34.0,64.0,403.33
snake_plant,73.08,34.0,64.0,403.33
cactus,70.38,34.0,64.0,403.33
money_plant,37.21,34.1,63.8,395.83
snake_plant,73.08,34.1,63.8,395.83
cactus,69.86,34.1,63.8,395.83
money_plant,37.39,34.2,63.5,445.0
snake_plant,72.9,34.2,63.5,445.0
cactus,70.29,34.2,63.5,445.0
money_plant,37.45,34.1,62.8,380.83
snake_plant,72.83,34.1,62.8,380.83
cactus,70.2,34.1,62.8,380.83
money_plant,37.3,34.1,62.9,400.0
snake_plant,72.93,34.1,62.9,400.0
cactus,68.95,34.1,62.9,400.0
money_plant,37.21,34.1,62.4,411.67
snake_plant,73.05,34.1,62.4,411.67
cactus,70.05,34.1,62.4,411.67
money_plant,37.3,34.0,63.2,446.67
snake_plant,72.93,34.0,63.2,446.67
cactus,70.05,34.0,63.2,446.67
money_plant,36.98,34.0,63.3,394.17
snake_plant,72.8,34.0,63.3,394.17
cactus,69.95,34.0,63.3,394.17
money_plant,36.92,34.0,63.4,391.67
snake_plant,72.64,34.0,63.4,391.67
cactus,70.05,34.0,63.4,391.67
money_plant,39.5,34.0,63.3,390.0
snake_plant,72.64,34.0,63.3,390.0
cactus,69.89,34.0,63.3,390.0
money_plant,36.95,34.0,62.1,383.33
snake_plant,72.71,34.0,62.1,383.33
cactus,69.95,34.0,62.1,383.33
money_plant,36.62,34.1,62.7,369.17
snake_plant,72.8,34.1,62.7,369.17
cactus,70.05,34.1,62.7,369.17
money_plant,36.86,34.0,63.1,305.83
snake_plant,72.93,34.0,63.1,305.83
cactus,69.92,34.0,63.1,305.83
money_plant,36.5,34.0,63.1,324.17
snake_plant,72.77,34.0,63.1,324.17
cactus,69.98,34.0,63.1,324.17
money_plant,36.65,34.0,62.9,323.33
snake_plant,72.61,34.0,62.9,323.33
cactus,69.92,34.0,62.9,323.33
money_plant,36.68,34.0,62.4,360.0
snake_plant,72.58,34.0,62.4,360.0
cactus,69.92,34.0,62.4,360.0
money_plant,36.44,34.1,62.4,366.67
snake_plant,72.58,34.1,62.4,366.67
cactus,69.83,34.1,62.4,366.67
money_plant,36.47,34.1,62.5,371.67
snake_plant,72.49,34.1,62.5,371.67
cactus,69.92,34.1,62.5,371.67
money_plant,36.41,34.2,62.4,379.17
snake_plant,72.36,34.2,62.4,379.17
cactus,69.83,34.2,62.4,379.17
money_plant,36.5,34.2,62.1,385.0
snake_plant,72.49,34.2,62.1,385.0
cactus,69.86,34.2,62.1,385.0
money_plant,36.5,34.2,62.5,384.17
snake_plant,72.58,34.2,62.5,384.17
cactus,69.86,34.2,62.5,384.17
money_plant,36.06,34.2,62.2,363.33
snake_plant,72.46,34.2,62.2,363.33
cactus,69.77,34.2,62.2,363.33
money_plant,36.18,34.2,62.0,356.67
snake_plant,72.39,34.2,62.0,356.67
cactus,69.74,34.2,62.0,356.67
money_plant,36.44,34.2,61.6,345.0
snake_plant,72.46,34.2,61.6,345.0
cactus,69.83,34.2,61.6,345.0
money_plant,36.09,34.2,62.0,315.83
snake_plant,75.12,34.2,62.0,315.83
cactus,69.71,34.2,62.0,315.83
money_plant,36.15,34.2,61.9,295.83
snake_plant,72.24,34.2,61.9,295.83
cactus,69.98,34.2,61.9,295.83
money_plant,36.03,34.1,61.2,289.17
snake_plant,72.11,34.1,61.2,289.17
cactus,69.68,34.1,61.2,289.17
money_plant,36.12,34.1,61.3,292.5
snake_plant,71.99,34.1,61.3,292.5
cactus,69.89,34.1,61.3,292.5
money_plant,36.0,34.0,61.5,323.33
snake_plant,71.83,34.0,61.5,323.33
cactus,69.56,34.0,61.5,323.33
money_plant,35.91,34.0,60.1,336.67
snake_plant,72.11,34.0,60.1,336.67
cactus,69.5,34.0,60.1,336.67
money_plant,35.73,34.0,61.4,316.67
snake_plant,71.92,34.0,61.4,316.67
cactus,70.32,34.0,61.4,316.67
money_plant,35.59,34.0,61.7,308.33
snake_plant,72.14,34.0,61.7,308.33
cactus,69.8,34.0,61.7,308.33
money_plant,35.91,34.1,61.3,299.17
snake_plant,71.67,34.1,61.3,299.17
cactus,69.86,34.1,61.3,299.17
money_plant,35.61,34.1,61.2,312.5
snake_plant,71.74,34.1,61.2,312.5
cactus,69.8,34.1,61.2,312.5
money_plant,35.7,34.0,61.7,330.83
snake_plant,74.12,34.0,61.7,330.83
cactus,69.74,34.0,61.7,330.83
money_plant,35.67,34.0,62.0,363.33
snake_plant,71.89,34.0,62.0,363.33
cactus,69.92,34.0,62.0,363.33
money_plant,34.96,34.0,61.5,377.5
snake_plant,71.74,34.0,61.5,377.5
cactus,69.83,34.0,61.5,377.5
money_plant,35.35,34.0,61.6,350.0
snake_plant,71.55,34.0,61.6,350.0
cactus,69.95,34.0,61.6,350.0
money_plant,35.47,33.9,61.8,288.33
snake_plant,71.8,33.9,61.8,288.33
cactus,70.47,33.9,61.8,288.33
money_plant,35.5,33.8,62.1,265.0
snake_plant,71.92,33.8,62.1,265.0
cactus,69.98,33.8,62.1,265.0
money_plant,35.2,33.9,62.3,250.0
snake_plant,70.61,33.9,62.3,250.0
cactus,69.86,33.9,62.3,250.0
money_plant,35.23,33.8,62.4,250.83
snake_plant,71.77,33.8,62.4,250.83
cactus,69.92,33.8,62.4,250.83
money_plant,35.38,33.7,62.5,245.83
snake_plant,71.67,33.7,62.5,245.83
cactus,69.89,33.7,62.5,245.83
money_plant,35.32,33.8,62.7,284.17
snake_plant,71.55,33.8,62.7,284.17
cactus,69.95,33.8,62.7,284.17
money_plant,35.14,33.8,63.0,295.0
snake_plant,71.58,33.8,63.0,295.0
cactus,69.74,33.8,63.0,295.0
money_plant,34.73,33.8,62.8,291.67
snake_plant,71.71,33.8,62.8,291.67
cactus,69.74,33.8,62.8,291.67
money_plant,35.11,33.8,62.9,301.67
snake_plant,71.55,33.8,62.9,301.67
cactus,69.83,33.8,62.9,301.67
money_plant,35.53,33.9,62.7,320.83
snake_plant,71.64,33.9,62.7,320.83
cactus,69.86,33.9,62.7,320.83
money_plant,34.9,33.8,62.8,351.67
snake_plant,71.58,33.8,62.8,351.67
cactus,69.89,33.8,62.8,351.67
money_plant,34.67,33.9,62.7,362.5
snake_plant,71.27,33.9,62.7,362.5
cactus,69.8,33.9,62.7,362.5
money_plant,34.58,33.9,62.9,355.0
snake_plant,71.11,33.9,62.9,355.0
cactus,69.59,33.9,62.9,355.0
money_plant,34.79,33.9,62.5,379.17
snake_plant,71.39,33.9,62.5,379.17
cactus,69.83,33.9,62.5,379.17
money_plant,34.7,33.9,62.7,353.33
snake_plant,71.55,33.9,62.7,353.33
cactus,69.89,33.9,62.7,353.33
money_plant,34.61,33.8,62.8,333.33
snake_plant,71.49,33.8,62.8,333.33
cactus,69.8,33.8,62.8,333.33
money_plant,34.79,33.9,62.9,321.67
snake_plant,71.49,33.9,62.9,321.67
cactus,69.71,33.9,62.9,321.67
money_plant,35.02,33.8,61.8,285.83
snake_plant,71.24,33.8,61.8,285.83
cactus,69.59,33.8,61.8,285.83
money_plant,34.67,33.6,62.9,334.17
snake_plant,71.11,33.6,62.9,334.17
cactus,69.68,33.6,62.9,334.17
money_plant,34.64,33.6,62.3,318.33
snake_plant,71.02,33.6,62.3,318.33
cactus,69.83,33.6,62.3,318.33
money_plant,34.52,33.6,62.3,315.83
snake_plant,71.27,33.6,62.3,315.83
cactus,69.38,33.6,62.3,315.83
money_plant,34.52,33.7,62.8,314.17
snake_plant,71.24,33.7,62.8,314.17
cactus,69.41,33.7,62.8,314.17
money_plant,34.58,33.7,62.9,311.67
snake_plant,73.21,33.7,62.9,311.67
cactus,69.68,33.7,62.9,311.67
money_plant,34.46,33.7,63.1,314.17
snake_plant,71.05,33.7,63.1,314.17
cactus,69.8,33.7,63.1,314.17
money_plant,34.61,33.7,62.4,310.0
snake_plant,70.89,33.7,62.4,310.0
cactus,69.41,33.7,62.4,310.0
money_plant,34.58,33.7,61.7,316.67
snake_plant,70.8,33.7,61.7,316.67
cactus,69.68,33.7,61.7,316.67
money_plant,34.28,33.7,62.4,324.17
snake_plant,70.74,33.7,62.4,324.17
cactus,69.68,33.7,62.4,324.17
money_plant,34.37,33.7,62.1,315.0
snake_plant,70.89,33.7,62.1,315.0
cactus,69.44,33.7,62.1,315.0
money_plant,34.31,33.7,61.6,326.67
snake_plant,70.77,33.7,61.6,326.67
cactus,69.68,33.7,61.6,326.67
money_plant,34.25,33.7,61.4,323.33
snake_plant,70.61,33.7,61.4,323.33
cactus,69.47,33.7,61.4,323.33
money_plant,34.13,33.7,62.1,322.5
snake_plant,70.64,33.7,62.1,322.5
cactus,69.32,33.7,62.1,322.5
money_plant,34.1,33.7,62.2,318.33
snake_plant,70.58,33.7,62.2,318.33
cactus,69.38,33.7,62.2,318.33
money_plant,34.25,33.7,62.0,317.5
snake_plant,70.61,33.7,62.0,317.5
cactus,69.44,33.7,62.0,317.5
money_plant,33.93,33.7,62.0,323.33
snake_plant,70.61,33.7,62.0,323.33
cactus,69.32,33.7,62.0,323.33
money_plant,33.96,33.7,61.5,305.83
snake_plant,70.52,33.7,61.5,305.83
cactus,69.53,33.7,61.5,305.83
money_plant,33.9,33.6,62.0,315.0
snake_plant,70.58,33.6,62.0,315.0
cactus,69.41,33.6,62.0,315.0
money_plant,34.1,33.6,61.9,320.83
snake_plant,70.58,33.6,61.9,320.83
cactus,69.38,33.6,61.9,320.83
money_plant,33.81,33.7,61.7,317.5
snake_plant,70.58,33.7,61.7,317.5
cactus,69.38,33.7,61.7,317.5
money_plant,33.63,33.7,61.5,296.67
snake_plant,70.58,33.7,61.5,296.67
cactus,69.5,33.7,61.5,296.67
money_plant,33.69,33.7,62.1,310.0
snake_plant,70.49,33.7,62.1,310.0
cactus,69.38,33.7,62.1,310.0
money_plant,33.63,33.7,62.1,300.83
snake_plant,70.39,33.7,62.1,300.83
cactus,69.26,33.7,62.1,300.83
money_plant,33.66,33.7,62.1,306.67
snake_plant,70.55,33.7,62.1,306.67
cactus,69.41,33.7,62.1,306.67
money_plant,33.63,33.6,62.3,322.5
snake_plant,70.36,33.6,62.3,322.5
cactus,71.9,33.6,62.3,322.5
money_plant,33.57,33.6,62.5,313.33
snake_plant,70.36,33.6,62.5,313.33
cactus,69.38,33.6,62.5,313.33
money_plant,33.48,33.6,62.7,315.83
snake_plant,70.36,33.6,62.7,315.83
cactus,69.23,33.6,62.7,315.83
money_plant,33.54,33.6,62.9,320.83
snake_plant,70.39,33.6,62.9,320.83
cactus,69.23,33.6,62.9,320.83
money_plant,33.6,33.6,62.2,317.5
snake_plant,70.23,33.6,62.2,317.5
cactus,69.41,33.6,62.2,317.5
money_plant,33.57,33.6,62.3,315.0
snake_plant,70.27,33.6,62.3,315.0
cactus,69.35,33.6,62.3,315.0
money_plant,33.33,33.6,62.7,287.5
snake_plant,70.02,33.6,62.7,287.5
cactus,69.23,33.6,62.7,287.5
money_plant,33.24,33.6,62.7,305.0
snake_plant,70.11,33.6,62.7,305.0
cactus,69.35,33.6,62.7,305.0
money_plant,32.36,33.6,62.6,288.33
snake_plant,69.95,33.6,62.6,288.33
cactus,69.2,33.6,62.6,288.33
money_plant,33.3,33.5,62.6,304.17
snake_plant,70.05,33.5,62.6,304.17
cactus,68.59,33.5,62.6,304.17
money_plant,33.13,33.5,63.0,304.17
snake_plant,69.98,33.5,63.0,304.17
cactus,69.1,33.5,63.0,304.17
money_plant,33.04,33.5,63.0,309.17
snake_plant,69.89,33.5,63.0,309.17
cactus,69.1,33.5,63.0,309.17
money_plant,33.13,33.5,63.1,307.5
snake_plant,70.05,33.5,63.1,307.5
cactus,69.23,33.5,63.1,307.5
money_plant,32.74,33.5,62.3,305.83
snake_plant,70.05,33.5,62.3,305.83
cactus,69.23,33.5,62.3,305.83
money_plant,33.21,33.4,62.8,300.83
snake_plant,70.23,33.4,62.8,300.83
cactus,69.23,33.4,62.8,300.83
money_plant,33.07,33.4,62.9,300.0
snake_plant,70.11,33.4,62.9,300.0
cactus,69.35,33.4,62.9,300.0
money_plant,32.86,33.4,63.3,297.5
snake_plant,69.89,33.4,63.3,297.5
cactus,69.23,33.4,63.3,297.5
money_plant,33.19,33.4,62.9,294.17
snake_plant,70.02,33.4,62.9,294.17
cactus,69.2,33.4,62.9,294.17
money_plant,33.04,33.5,62.4,291.67
snake_plant,69.77,33.5,62.4,291.67
cactus,69.14,33.5,62.4,291.67
money_plant,32.77,33.4,62.1,289.17
snake_plant,69.92,33.4,62.1,289.17
cactus,69.1,33.4,62.1,289.17
money_plant,32.71,33.5,62.3,289.17
snake_plant,69.86,33.5,62.3,289.17
cactus,67.59,33.5,62.3,289.17
money_plant,33.66,33.4,62.3,285.83
snake_plant,69.77,33.4,62.3,285.83
cactus,69.2,33.4,62.3,285.83
money_plant,33.54,33.4,61.8,288.33
snake_plant,69.58,33.4,61.8,288.33
cactus,69.38,33.4,61.8,288.33
money_plant,33.51,33.4,61.4,283.33
snake_plant,69.8,33.4,61.4,283.33
cactus,69.41,33.4,61.4,283.33
money_plant,33.04,33.4,62.7,280.83
snake_plant,69.8,33.4,62.7,280.83
cactus,69.32,33.4,62.7,280.83
money_plant,32.95,33.4,62.5,277.5
snake_plant,69.77,33.4,62.5,277.5
cactus,69.35,33.4,62.5,277.5
money_plant,32.71,33.4,62.9,273.33
snake_plant,69.58,33.4,62.9,273.33
cactus,69.35,33.4,62.9,273.33
money_plant,32.71,33.4,62.6,276.67
snake_plant,69.48,33.4,62.6,276.67
cactus,69.2,33.4,62.6,276.67
money_plant,32.77,33.4,62.6,273.33
snake_plant,69.48,33.4,62.6,273.33
cactus,69.2,33.4,62.6,273.33
money_plant,32.83,33.4,62.5,270.0
snake_plant,69.51,33.4,62.5,270.0
cactus,69.41,33.4,62.5,270.0
money_plant,32.68,33.4,62.6,269.17
snake_plant,69.48,33.4,62.6,269.17
cactus,69.32,33.4,62.6,269.17
money_plant,32.65,33.4,61.4,268.33
snake_plant,69.58,33.4,61.4,268.33
cactus,69.01,33.4,61.4,268.33
money_plant,32.53,33.4,62.1,263.33
snake_plant,69.55,33.4,62.1,263.33
cactus,69.07,33.4,62.1,263.33
money_plant,32.65,33.4,60.5,263.33
snake_plant,69.39,33.4,60.5,263.33
cactus,68.98,33.4,60.5,263.33
money_plant,32.3,33.3,61.5,256.67
snake_plant,69.51,33.3,61.5,256.67
cactus,69.26,33.3,61.5,256.67
money_plant,32.47,33.4,61.4,255.0
snake_plant,69.39,33.4,61.4,255.0
cactus,69.32,33.4,61.4,255.0
money_plant,32.41,33.3,61.5,251.67
snake_plant,69.36,33.3,61.5,251.67
cactus,68.92,33.3,61.5,251.67
money_plant,32.62,33.3,61.5,250.83
snake_plant,69.51,33.3,61.5,250.83
cactus,68.95,33.3,61.5,250.83
money_plant,32.12,33.3,60.5,248.33
snake_plant,68.95,33.3,60.5,248.33
cactus,68.59,33.3,60.5,248.33
money_plant,32.39,33.4,60.5,247.5
snake_plant,69.42,33.4,60.5,247.5
cactus,69.04,33.4,60.5,247.5
money_plant,31.88,33.3,61.5,245.83
snake_plant,69.17,33.3,61.5,245.83
cactus,69.1,33.3,61.5,245.83
money_plant,32.3,33.3,61.1,242.5
snake_plant,69.11,33.3,61.1,242.5
cactus,68.95,33.3,61.1,242.5
money_plant,32.33,33.2,60.6,240.83
snake_plant,68.89,33.2,60.6,240.83
